Speaker,gloss1,degree,threshold
Adeline,au revoir153,2,0.25
Adeline,au revoir1635,10,0.25
Adeline,au revoir1636,10,0.25
Adeline,au revoir1637,10,0.25
Adeline,au revoir1638,2,0.25
Adeline,au revoir1639,10,0.25
Adeline,au revoir1640,10,0.25
Adeline,au revoir1641,10,0.25
Adeline,bain154,8,0.25
Adeline,bain1642,2,0.25
Adeline,bisou1643,10,0.25
Adeline,bisou1644,10,0.25
Adeline,bisou1645,9,0.25
Adeline,bisou1646,9,0.25
Adeline,bisou1647,9,0.25
Adeline,bobo3450,4,0.25
Adeline,bobo3451,6,0.25
Adeline,bobo3452,6,0.25
Adeline,boum155,10,0.25
Adeline,boum156,9,0.25
Adeline,boum157,9,0.25
Adeline,boum158,9,0.25
Adeline,boum159,10,0.25
Adeline,boum160,10,0.25
Adeline,boum161,10,0.25
Adeline,boum162,10,0.25
Adeline,boum163,10,0.25
Adeline,boum1648,10,0.25
Adeline,boum1649,8,0.25
Adeline,boum1650,10,0.25
Adeline,boum2203,4,0.25
Adeline,brosse1651,10,0.25
Adeline,champs1652,9,0.25
Adeline,chapeau1653,10,0.25
Adeline,chapeau1654,10,0.25
Adeline,chapeau1655,10,0.25
Adeline,chapeau1656,10,0.25
Adeline,chapeau1657,10,0.25
Adeline,chapeau1658,10,0.25
Adeline,chapeau1659,8,0.25
Adeline,chapeau1660,8,0.25
Adeline,chapeau1661,10,0.25
Adeline,chat164,7,0.25
Adeline,chat165,7,0.25
Adeline,chat166,10,0.25
Adeline,chat1662,10,0.25
Adeline,chat1663,8,0.25
Adeline,chat1664,10,0.25
Adeline,chat1665,10,0.25
Adeline,chat2204,4,0.25
Adeline,chat2205,2,0.25
Adeline,chat3453,1,0.25
Adeline,chat3593,1,0.25
Adeline,coucou1666,8,0.25
Adeline,coucou2206,3,0.25
Adeline,coucou2207,3,0.25
Adeline,coucou2208,3,0.25
Adeline,coucou2209,3,0.25
Adeline,coucou2210,3,0.25
Adeline,coucou2211,3,0.25
Adeline,coucou2212,2,0.25
Adeline,coucou3455,8,0.25
Adeline,dodo2213,2,0.25
Adeline,en dehors1667,10,0.25
Adeline,encore1668,8,0.25
Adeline,encore1669,8,0.25
Adeline,encore167,7,0.25
Adeline,encore1670,8,0.25
Adeline,encore1671,8,0.25
Adeline,encore1672,8,0.25
Adeline,encore1673,8,0.25
Adeline,encore1674,8,0.25
Adeline,encore1675,8,0.25
Adeline,encore1676,8,0.25
Adeline,encore1677,8,0.25
Adeline,encore1678,8,0.25
Adeline,encore1679,8,0.25
Adeline,encore1680,1,0.25
Adeline,lave168,7,0.25
Adeline,là169,7,0.25
Adeline,là170,7,0.25
Adeline,là171,7,0.25
Adeline,là172,7,0.25
Adeline,là173,8,0.25
Adeline,là2214,3,0.25
Adeline,maman2215,2,0.25
Adeline,maman2216,2,0.25
Adeline,maman2217,2,0.25
Adeline,miaou174,7,0.25
Adeline,miaou175,7,0.25
Adeline,miaou176,5,0.25
Adeline,moi177,5,0.25
Adeline,non178,6,0.25
Adeline,non179,6,0.25
Adeline,oh1,10,0.25
Adeline,oh2,10,0.25
Adeline,oh3,10,0.25
Adeline,oiseau1681,2,0.25
Adeline,papa2218,4,0.25
Adeline,papa2219,4,0.25
Adeline,papa3456,3,0.25
Adeline,parti1682,9,0.25
Adeline,tiens180,7,0.25
Adeline,tiens181,7,0.25
Adeline,tiens182,7,0.25
Adeline,tiens183,7,0.25
Adeline,trois184,7,0.25
Adeline,vachou1683,9,0.25
Adeline,voilà1684,9,0.25
Adeline,voilà2220,2,0.25
Adeline,voiture1685,9,0.25
Adeline,voiture1686,9,0.25
Adeline,vroum185,6,0.25
Afan,AUNTI2125,4,0.25
Afan,AUNTI4103,1,0.25
Afan,Bazil3317,6,0.25
Afan,Bazil4415,2,0.25
Afan,COW1463,9,0.25
Afan,COW1464,9,0.25
Afan,DOGGY BT3322,1,0.25
Afan,"Durrain, Durri4416",3,0.25
Afan,"Durrain, Durri4417",3,0.25
Afan,JUICE do4423,1,0.25
Afan,JUICE1455,5,0.25
Afan,Rabia3325,8,0.25
Afan,Saima4101,2,0.25
Afan,Saima4102,2,0.25
Afan,Saima4413,1,0.25
Afan,UNCLE2128,4,0.25
Afan,UNCLE2129,1,0.25
Afan,UNCLE2130,4,0.25
Afan,UNCLE2131,4,0.25
Afan,UNCLE2132,4,0.25
Afan,UNCLE2133,4,0.25
Afan,UNCLE2134,4,0.25
Afan,ajao104,10,0.25
Afan,anda2126,3,0.25
Afan,anda2127,3,0.25
Afan,"aunti gaye hai, aunti gaye3565",4,0.25
Afan,baal1465,11,0.25
Afan,baal1466,11,0.25
Afan,baba105,10,0.25
Afan,baba106,10,0.25
Afan,baba107,10,0.25
Afan,baba108,10,0.25
Afan,baba109,10,0.25
Afan,baba110,10,0.25
Afan,bhaye1451,11,0.25
Afan,bhow bhow3318,5,0.25
Afan,chacha3324,3,0.25
Afan,chai1456,9,0.25
Afan,chai1457,4,0.25
Afan,chai1458,11,0.25
Afan,chunti3319,2,0.25
Afan,chunti3320,2,0.25
Afan,chunti3321,2,0.25
Afan,dada4421,3,0.25
Afan,dada4422,3,0.25
Afan,dawaye1460,11,0.25
Afan,dawaye1461,11,0.25
Afan,dawaye1462,11,0.25
Afan,do1442,11,0.25
Afan,do1443,11,0.25
Afan,ganda4418,2,0.25
Afan,gaye1452,10,0.25
Afan,gaye1453,10,0.25
Afan,han111,10,0.25
Afan,han112,10,0.25
Afan,han113,10,0.25
Afan,han1427,11,0.25
Afan,han1428,11,0.25
Afan,han1429,11,0.25
Afan,han1430,11,0.25
Afan,han1431,11,0.25
Afan,han3956,11,0.25
Afan,idhar1450,11,0.25
Afan,idhar4104,3,0.25
Afan,idhar4105,3,0.25
Afan,jaaee1459,11,0.25
Afan,mam BT1467,2,0.25
Afan,mama1425,9,0.25
Afan,mama1426,9,0.25
Afan,mama4404,1,0.25
Afan,mama4405,1,0.25
Afan,mama4406,1,0.25
Afan,mama4407,1,0.25
Afan,mama4408,1,0.25
Afan,mama4409,1,0.25
Afan,mama4410,1,0.25
Afan,mama4411,1,0.25
Afan,maon ajao3326,3,0.25
Afan,maon ajao3327,3,0.25
Afan,"mimmi BT,1449",9,0.25
Afan,"mimmi BT,4414",1,0.25
Afan,na/ nahin1435,10,0.25
Afan,na/ nahin1436,10,0.25
Afan,na/ nahin1437,10,0.25
Afan,na/ nahin1438,10,0.25
Afan,na/ nahin1439,10,0.25
Afan,na/ nahin1440,10,0.25
Afan,na/ nahin1441,10,0.25
Afan,pani3323,4,0.25
Afan,pani4419,2,0.25
Afan,pani4420,2,0.25
Afan,phool1444,11,0.25
Afan,phool1445,11,0.25
Afan,phool1446,11,0.25
Afan,phool1447,11,0.25
Afan,phool1448,11,0.25
Afan,ta1454,9,0.25
Afan,udhar4106,3,0.25
Afan,vo1468,9,0.25
Afan,yay hai1469,8,0.25
Afan,yay1432,11,0.25
Afan,yay1433,11,0.25
Afan,yay1434,11,0.25
Afan,yay3957,11,0.25
Afan,yay3958,11,0.25
Afan,yay3959,11,0.25
Afan,yay3960,11,0.25
Alice,Oscar383,4,0.25
Alice,Oscar384,4,0.25
Alice,Oscar385,4,0.25
Alice,Oscar386,4,0.25
Alice,Oscar387,4,0.25
Alice,Oscar3872,1,0.25
Alice,apple349,4,0.25
Alice,apple350,4,0.25
Alice,apple351,4,0.25
Alice,apple352,4,0.25
Alice,baby2391,4,0.25
Alice,baby2392,4,0.25
Alice,baby2393,4,0.25
Alice,baby2394,4,0.25
Alice,baby2395,4,0.25
Alice,baby3463,2,0.25
Alice,baby3617,1,0.25
Alice,bang2396,13,0.25
Alice,belly353,9,0.25
Alice,bottle1781,1,0.25
Alice,bottle1782,1,0.25
Alice,bottle2397,1,0.25
Alice,bottle2398,7,0.25
Alice,bottle2399,7,0.25
Alice,bottle3464,1,0.25
Alice,bottle355,3,0.25
Alice,bottle356,3,0.25
Alice,bottle357,3,0.25
Alice,bottle358,3,0.25
Alice,bottle359,3,0.25
Alice,bottle360,3,0.25
Alice,bottle361,3,0.25
Alice,bunny3867,3,0.25
Alice,bunny3868,3,0.25
Alice,bye362,13,0.25
Alice,clean2401,6,0.25
Alice,daddy2402,7,0.25
Alice,daddy2403,7,0.25
Alice,down2404,14,0.25
Alice,down2405,14,0.25
Alice,duck364,3,0.25
Alice,egg365,13,0.25
Alice,egg366,10,0.25
Alice,egg367,13,0.25
Alice,egg368,13,0.25
Alice,egg369,13,0.25
Alice,egg370,13,0.25
Alice,egg371,13,0.25
Alice,egg372,10,0.25
Alice,elephant2406,8,0.25
Alice,elephant2407,1,0.25
Alice,elephant2409,8,0.25
Alice,eye19,9,0.25
Alice,eye373,13,0.25
Alice,eye375,13,0.25
Alice,flowers2410,8,0.25
Alice,flowers2411,7,0.25
Alice,flowers2412,4,0.25
Alice,hat376,13,0.25
Alice,hat377,13,0.25
Alice,hello378,9,0.25
Alice,iron3466,1,0.25
Alice,iron3869,1,0.25
Alice,key379,11,0.25
Alice,lady1783,8,0.25
Alice,lady2413,5,0.25
Alice,lady2414,6,0.25
Alice,man380,7,0.25
Alice,meat381,1,0.25
Alice,milk3870,1,0.25
Alice,mommy1784,4,0.25
Alice,mommy1785,6,0.25
Alice,mommy1786,6,0.25
Alice,mommy2415,4,0.25
Alice,mommy2416,4,0.25
Alice,mommy3467,2,0.25
Alice,mommy3468,1,0.25
Alice,mommy3469,3,0.25
Alice,mommy3470,2,0.25
Alice,no382,9,0.25
Alice,nose3871,1,0.25
Alice,pa346,13,0.25
Alice,pa347,10,0.25
Alice,pa348,13,0.25
Alice,plate2417,1,0.25
Alice,plate388,13,0.25
Alice,plate389,13,0.25
Alice,plate390,10,0.25
Alice,shiny2418,8,0.25
Alice,shiny2419,8,0.25
Alice,shoe391,11,0.25
Alice,tea392,13,0.25
Alice,up393,3,0.25
Alice,up394,3,0.25
Atte,Atti3998,2,0.25
Atte,Atti3999,2,0.25
Atte,Atti4000,2,0.25
Atte,Atti4001,2,0.25
Atte,Atti4002,2,0.25
Atte,Atti4003,2,0.25
Atte,Atti4004,2,0.25
Atte,Atti4005,2,0.25
Atte,Atti4006,2,0.25
Atte,Atti72,1,0.25
Atte,Minni4202,1,0.25
Atte,Minni4203,1,0.25
Atte,Minni4204,1,0.25
Atte,Minni4205,1,0.25
Atte,aja3992,2,0.25
Atte,aja3993,2,0.25
Atte,ankka3994,1,0.25
Atte,ankka3996,1,0.25
Atte,ankka3997,6,0.25
Atte,api1975,5,0.25
Atte,api1976,5,0.25
Atte,api1977,5,0.25
Atte,api1978,5,0.25
Atte,api1979,5,0.25
Atte,auto1980,7,0.25
Atte,auto1981,7,0.25
Atte,auto1982,7,0.25
Atte,auto1983,7,0.25
Atte,auto1984,7,0.25
Atte,auto1985,7,0.25
Atte,auto1986,7,0.25
Atte,auto1987,7,0.25
Atte,auto1988,7,0.25
Atte,auto1989,7,0.25
Atte,auto1990,7,0.25
Atte,auto1991,7,0.25
Atte,auto1992,7,0.25
Atte,auto1993,7,0.25
Atte,auto1994,7,0.25
Atte,auto1995,7,0.25
Atte,auto1996,7,0.25
Atte,auto1997,7,0.25
Atte,auto1998,7,0.25
Atte,auto1999,7,0.25
Atte,auto2000,7,0.25
Atte,auto2001,7,0.25
Atte,auto4007,2,0.25
Atte,auto4008,2,0.25
Atte,auto4009,2,0.25
Atte,auto4010,2,0.25
Atte,auto4011,2,0.25
Atte,auto4012,2,0.25
Atte,auto4013,2,0.25
Atte,auto4014,2,0.25
Atte,auto4015,2,0.25
Atte,auto4016,2,0.25
Atte,auto4017,2,0.25
Atte,auto73,6,0.25
Atte,heppa4018,2,0.25
Atte,isi2002,7,0.25
Atte,isi2003,7,0.25
Atte,isi2004,4,0.25
Atte,isi2005,7,0.25
Atte,isi2006,7,0.25
Atte,isi2007,7,0.25
Atte,isi2008,7,0.25
Atte,isi2009,7,0.25
Atte,kaksi3019,1,0.25
Atte,kala2010,4,0.25
Atte,kello4019,3,0.25
Atte,kello4020,3,0.25
Atte,kello4021,3,0.25
Atte,kippaa4197,2,0.25
Atte,kippaa4198,1,0.25
Atte,loppu4022,2,0.25
Atte,loppu4023,2,0.25
Atte,loppu4024,2,0.25
Atte,loppu4025,2,0.25
Atte,matto4199,1,0.25
Atte,matto4200,1,0.25
Atte,matto4201,1,0.25
Atte,naani3018,1,0.25
Atte,nalle4026,3,0.25
Atte,nalle4027,3,0.25
Atte,pallo4028,3,0.25
Atte,pallo4029,3,0.25
Atte,pappa4207,2,0.25
Atte,pupu3020,1,0.25
Atte,ralliauto3702,1,0.25
Atte,ralliauto3703,1,0.25
Atte,sammui2011,2,0.25
Atte,sammui2012,2,0.25
Atte,sammui2013,2,0.25
Atte,sammui2014,2,0.25
Atte,sammui2015,2,0.25
Atte,sammui4030,2,0.25
Atte,sammui4031,2,0.25
Atte,sammui4507,2,0.25
Atte,sammui4508,2,0.25
Atte,sammui4509,2,0.25
Atte,sammui4510,2,0.25
Atte,sammui4511,2,0.25
Atte,tippui4208,2,0.25
Atte,trakto4209,2,0.25
Atte,trakto4210,1,0.25
Atte,trakto4211,2,0.25
Atte,trakto4212,2,0.25
Atte,trakto4213,2,0.25
Atte,trakto4214,2,0.25
Atte,trakto4215,2,0.25
Atte,ukko4032,1,0.25
Atte,ukko4033,1,0.25
Atte,ukko4034,1,0.25
Atte,ukko4035,1,0.25
Atte,ukko4036,1,0.25
Atte,ukko4037,1,0.25
Atte,ukko4038,1,0.25
Atte,äiti1972,7,0.25
Atte,äiti1973,7,0.25
Atte,äiti1974,7,0.25
Atte,äiti3985,2,0.25
Atte,äiti3986,2,0.25
Atte,äiti3987,2,0.25
Atte,äiti3988,2,0.25
Atte,äiti3989,2,0.25
Atte,äiti3990,2,0.25
Atte,äiti3991,2,0.25
Atte,ääni1971,4,0.25
Basile,ah125,8,0.25
Basile,barbe à papa3366,3,0.25
Basile,barbe à papa3367,2,0.25
Basile,barbe à papa3368,3,0.25
Basile,barbe à papa3369,4,0.25
Basile,barbe à papa3370,4,0.25
Basile,barbe à papa3371,4,0.25
Basile,barbe à papa3372,4,0.25
Basile,barbe à papa3373,2,0.25
Basile,bottes1494,5,0.25
Basile,bottes1495,5,0.25
Basile,bottes1496,5,0.25
Basile,boum1497,5,0.25
Basile,bravo3374,4,0.25
Basile,canard/coin-coin1506,3,0.25
Basile,canard/coin-coin2159,5,0.25
Basile,canard/coin-coin2160,5,0.25
Basile,canard/coin-coin3375,2,0.25
Basile,coucou3376,2,0.25
Basile,encore2161,5,0.25
Basile,encore2162,5,0.25
Basile,l'eau1508,3,0.25
Basile,l'eau1509,3,0.25
Basile,l'eau1510,3,0.25
Basile,l'eau1511,3,0.25
Basile,l'eau2164,5,0.25
Basile,l'eau2165,5,0.25
Basile,l'eau3377,1,0.25
Basile,livre1513,3,0.25
Basile,livre1514,3,0.25
Basile,livre1515,3,0.25
Basile,livre1516,3,0.25
Basile,livre1517,3,0.25
Basile,livre1518,3,0.25
Basile,livre2167,5,0.25
Basile,livre2168,5,0.25
Basile,loup1512,3,0.25
Basile,loup2166,5,0.25
Basile,là1507,3,0.25
Basile,là2163,5,0.25
Basile,maman2169,3,0.25
Basile,maman2170,5,0.25
Basile,maman3378,2,0.25
Basile,maman3379,3,0.25
Basile,maman3380,3,0.25
Basile,maman3381,3,0.25
Basile,maman3382,3,0.25
Basile,maman3567,2,0.25
Basile,maman3568,2,0.25
Basile,musique3383,2,0.25
Basile,musique3384,2,0.25
Basile,musique3385,2,0.25
Basile,musique3386,2,0.25
Basile,nonnon126,8,0.25
Basile,oh127,8,0.25
Basile,oh128,8,0.25
Basile,oh1519,5,0.25
Basile,paf1520,5,0.25
Basile,paf1521,5,0.25
Basile,paf1522,5,0.25
Basile,paf1523,5,0.25
Basile,page1524,5,0.25
Basile,page1525,5,0.25
Basile,page1526,5,0.25
Basile,page1527,5,0.25
Basile,page1528,5,0.25
Basile,page3387,3,0.25
Basile,page3784,1,0.25
Basile,papa3388,3,0.25
Basile,papa3389,3,0.25
Basile,papa3390,3,0.25
Basile,pin pon1529,5,0.25
Basile,pin pon1530,5,0.25
Basile,pin pon1531,5,0.25
Basile,pin pon1532,5,0.25
Basile,pin pon1533,5,0.25
Basile,pin pon2171,4,0.25
Basile,poire/pomme1534,5,0.25
Basile,ça1498,6,0.25
Basile,ça1499,6,0.25
Basile,ça1500,6,0.25
Basile,ça1501,6,0.25
Basile,ça1502,6,0.25
Basile,ça1503,6,0.25
Basile,ça1504,6,0.25
Basile,ça1505,6,0.25
Basile,ça2148,7,0.25
Basile,ça2149,7,0.25
Basile,ça2150,4,0.25
Basile,ça2151,5,0.25
Basile,ça2152,7,0.25
Basile,ça2153,7,0.25
Basile,ça2154,7,0.25
Basile,ça2155,7,0.25
Basile,ça2156,7,0.25
Basile,ça2157,7,0.25
Basile,ça2158,7,0.25
Cara,aw738,10,0.25
Cara,baba2593,8,0.25
Cara,baba2594,8,0.25
Cara,baby2595,1,0.25
Cara,baby2596,8,0.25
Cara,baby2597,8,0.25
Cara,banana2598,6,0.25
Cara,banana2599,6,0.25
Cara,banana2600,6,0.25
Cara,banana2601,6,0.25
Cara,car2602,5,0.25
Cara,car739,10,0.25
Cara,car740,5,0.25
Cara,cat741,8,0.25
Cara,cat742,8,0.25
Cara,clock743,1,0.25
Cara,crash745,1,0.25
Cara,crash746,7,0.25
Cara,crash747,4,0.25
Cara,crash748,7,0.25
Cara,crash749,7,0.25
Cara,crash750,3,0.25
Cara,crash751,3,0.25
Cara,duck3892,4,0.25
Cara,garden3893,4,0.25
Cara,go753,12,0.25
Cara,hat754,4,0.25
Cara,mama2603,7,0.25
Cara,mama2604,7,0.25
Cara,mama2605,7,0.25
Cara,mama4172,1,0.25
Cara,mama4173,1,0.25
Cara,miaow2606,4,0.25
Cara,miaow755,14,0.25
Cara,miaow756,14,0.25
Cara,miaow757,11,0.25
Cara,no2607,2,0.25
Cara,no758,14,0.25
Cara,no759,14,0.25
Cara,no760,14,0.25
Cara,no761,14,0.25
Cara,no762,14,0.25
Cara,no763,14,0.25
Cara,no764,14,0.25
Cara,rabbit765,2,0.25
Cara,rabbit766,2,0.25
Cara,stick / spoon3894,4,0.25
Cara,stick / spoon3895,4,0.25
Cara,stick / spoon3896,4,0.25
Cara,stick / spoon3897,4,0.25
Cara,stick / spoon767,6,0.25
Cara,stick / spoon768,6,0.25
Cara,stone770,13,0.25
Cara,stone771,11,0.25
Cara,stone772,13,0.25
Cara,there you are2608,7,0.25
Cara,there you are2609,7,0.25
Cara,there you are2610,5,0.25
Cara,woof1821,4,0.25
Cara,woof3854,1,0.25
Cara,wow773,14,0.25
Charles,allo1687,8,0.25
Charles,allo3961,2,0.25
Charles,allo3962,2,0.25
Charles,assis3963,1,0.25
Charles,assis4,2,0.25
Charles,attend1688,10,0.25
Charles,attend2221,5,0.25
Charles,au revoir1689,2,0.25
Charles,au revoir186,2,0.25
Charles,auto1690,10,0.25
Charles,auto2222,10,0.25
Charles,auto6,1,0.25
Charles,balle187,11,0.25
Charles,boire1691,2,0.25
Charles,boire188,3,0.25
Charles,boire189,2,0.25
Charles,boire190,2,0.25
Charles,boire191,12,0.25
Charles,boire192,2,0.25
Charles,boire193,2,0.25
Charles,boire194,2,0.25
Charles,boire195,2,0.25
Charles,boire196,2,0.25
Charles,boire197,2,0.25
Charles,boire198,2,0.25
Charles,boire199,2,0.25
Charles,boire200,2,0.25
Charles,boire3964,2,0.25
Charles,boum201,5,0.25
Charles,boum202,5,0.25
Charles,boum203,5,0.25
Charles,boum3857,3,0.25
Charles,c'est beau1692,11,0.25
Charles,c'est beau207,12,0.25
Charles,c'est beau2223,10,0.25
Charles,c'est bon2224,10,0.25
Charles,chapeau1693,9,0.25
Charles,chapeau1694,9,0.25
Charles,chapeau1695,9,0.25
Charles,chapeau1696,9,0.25
Charles,chapeau2225,9,0.25
Charles,chaud208,8,0.25
Charles,chaud209,8,0.25
Charles,chaussures1697,2,0.25
Charles,chaussures2226,7,0.25
Charles,coucou2227,5,0.25
Charles,coucou2228,5,0.25
Charles,coucou2229,5,0.25
Charles,coucou2230,5,0.25
Charles,coucou2231,5,0.25
Charles,garçon1698,8,0.25
Charles,garçon1699,9,0.25
Charles,garçon2232,9,0.25
Charles,garçon2233,8,0.25
Charles,garçon2234,11,0.25
Charles,garçon2235,9,0.25
Charles,garçon2236,9,0.25
Charles,lapin1700,9,0.25
Charles,lapin1701,9,0.25
Charles,lapin1702,9,0.25
Charles,lapin1703,9,0.25
Charles,lapin1704,9,0.25
Charles,lapin1705,9,0.25
Charles,lapin1706,9,0.25
Charles,lapin1707,9,0.25
Charles,lapin1708,9,0.25
Charles,lapin1709,9,0.25
Charles,lapin1710,9,0.25
Charles,lapin2237,10,0.25
Charles,lapin2238,9,0.25
Charles,les yeux1711,9,0.25
Charles,lolo2239,1,0.25
Charles,lolo2240,3,0.25
Charles,maman2241,2,0.25
Charles,maman2242,1,0.25
Charles,maman2243,2,0.25
Charles,maman2244,2,0.25
Charles,maman2245,2,0.25
Charles,maman2246,2,0.25
Charles,maman2247,2,0.25
Charles,maman2248,2,0.25
Charles,maman2249,2,0.25
Charles,maman2250,2,0.25
Charles,miammiam10,4,0.25
Charles,miammiam230,3,0.25
Charles,miammiam231,3,0.25
Charles,miammiam7,4,0.25
Charles,miammiam8,4,0.25
Charles,miammiam9,4,0.25
Charles,non-non1712,8,0.25
Charles,non-non2251,2,0.25
Charles,non-non2252,6,0.25
Charles,non-non2253,2,0.25
Charles,non-non2254,2,0.25
Charles,non-non2255,2,0.25
Charles,non-non2256,2,0.25
Charles,non-non2257,2,0.25
Charles,non-non2258,2,0.25
Charles,non-non2259,2,0.25
Charles,non-non2260,2,0.25
Charles,non-non2261,2,0.25
Charles,oiseau1713,11,0.25
Charles,oiseau1714,9,0.25
Charles,papa2262,6,0.25
Charles,papa2263,6,0.25
Charles,papa2264,6,0.25
Charles,poupée2265,7,0.25
Charles,tiens211,7,0.25
Charles,tiens212,7,0.25
Charles,tiens213,7,0.25
Charles,tiens214,7,0.25
Charles,tiens215,7,0.25
Charles,tiens216,7,0.25
Charles,tiens217,7,0.25
Charles,tiens218,7,0.25
Charles,tiens219,7,0.25
Charles,tiens220,7,0.25
Charles,tiens221,7,0.25
Charles,tiens222,7,0.25
Charles,tiens223,7,0.25
Charles,tiens224,7,0.25
Charles,tiens225,7,0.25
Charles,tiens226,7,0.25
Charles,tiens227,7,0.25
Charles,tiens228,7,0.25
Charles,va pas1715,9,0.25
Charles,va pas1716,9,0.25
Charles,va pas1717,9,0.25
Charles,va pas1718,9,0.25
Charles,va pas2266,9,0.25
Charles,voire1720,2,0.25
Charles,voire2267,6,0.25
Charles,voire229,2,0.25
Charles,voire3965,2,0.25
Charles,ça204,8,0.25
Charles,ça205,9,0.25
Charles,ça206,2,0.25
Charles,ça3858,2,0.25
Charles,ça3859,5,0.25
Charles,ça3860,5,0.25
Charles,ça3861,5,0.25
Deborah,A20,7,0.25
Deborah,around&around2421,2,0.25
Deborah,around&around2422,2,0.25
Deborah,baa395,6,0.25
Deborah,baby2423,3,0.25
Deborah,baby2424,3,0.25
Deborah,baby2425,3,0.25
Deborah,baby2426,3,0.25
Deborah,baby2427,3,0.25
Deborah,baby2428,3,0.25
Deborah,baby2429,3,0.25
Deborah,baby2430,3,0.25
Deborah,baby2431,3,0.25
Deborah,baby2432,3,0.25
Deborah,baby2433,3,0.25
Deborah,baby2434,3,0.25
Deborah,baby2435,3,0.25
Deborah,baby2436,3,0.25
Deborah,baby2437,3,0.25
Deborah,baby2438,3,0.25
Deborah,baby2439,3,0.25
Deborah,baby2440,3,0.25
Deborah,baby2441,3,0.25
Deborah,baby2442,3,0.25
Deborah,baby2443,3,0.25
Deborah,baby2444,3,0.25
Deborah,baby2445,3,0.25
Deborah,baby2446,3,0.25
Deborah,bagel2447,3,0.25
Deborah,ball1787,7,0.25
Deborah,ball1788,7,0.25
Deborah,ball1789,4,0.25
Deborah,ball396,6,0.25
Deborah,ball397,1,0.25
Deborah,ball398,6,0.25
Deborah,belly button2450,2,0.25
Deborah,book399,2,0.25
Deborah,book400,2,0.25
Deborah,bunny2451,6,0.25
Deborah,bus2452,3,0.25
Deborah,bye2453,7,0.25
Deborah,bye402,6,0.25
Deborah,car2454,2,0.25
Deborah,car403,2,0.25
Deborah,car404,5,0.25
Deborah,car405,5,0.25
Deborah,car406,5,0.25
Deborah,car407,5,0.25
Deborah,cheese408,3,0.25
Deborah,cheese409,5,0.25
Deborah,cheese410,3,0.25
Deborah,cow411,5,0.25
Deborah,cracker1790,3,0.25
Deborah,cracker2456,2,0.25
Deborah,eye21,7,0.25
Deborah,eye22,7,0.25
Deborah,eye412,3,0.25
Deborah,good414,7,0.25
Deborah,good415,5,0.25
Deborah,hello1791,4,0.25
Deborah,hello1792,4,0.25
Deborah,hello416,2,0.25
Deborah,hi23,7,0.25
Deborah,hi417,6,0.25
Deborah,hi418,6,0.25
Deborah,hi419,6,0.25
Deborah,hot24,7,0.25
Deborah,kittycat2457,2,0.25
Deborah,"mommy, mama2458",2,0.25
Deborah,"mommy, mama2459",2,0.25
Deborah,more1793,2,0.25
Deborah,my/mine420,2,0.25
Deborah,okay421,7,0.25
Deborah,okay422,7,0.25
Deborah,one423,4,0.25
Deborah,one424,4,0.25
Deborah,pickle2460,3,0.25
Deborah,spaghetti425,1,0.25
Deborah,teeth426,6,0.25
Deborah,teeth427,2,0.25
Deborah,two428,6,0.25
Deborah,uh-oh1794,4,0.25
Deborah,uh-oh1795,4,0.25
Deborah,uh-oh1796,4,0.25
Deborah,uh-oh1797,4,0.25
Deborah,uh-oh1798,4,0.25
Deborah,what's that?1799,3,0.25
Eelis,Eetu2016,3,0.25
Eelis,Eetu2017,3,0.25
Eelis,Eetu4048,2,0.25
Eelis,Hippi4052,2,0.25
Eelis,Hippi4053,2,0.25
Eelis,Hippi4054,2,0.25
Eelis,ankka4039,1,0.25
Eelis,ankka4040,1,0.25
Eelis,ankka4041,1,0.25
Eelis,ankka4042,1,0.25
Eelis,ankka4043,1,0.25
Eelis,ankka4044,1,0.25
Eelis,ankka4045,1,0.25
Eelis,aukasta4047,1,0.25
Eelis,bää1241,4,0.25
Eelis,bää1242,4,0.25
Eelis,ei74,4,0.25
Eelis,heppa4049,2,0.25
Eelis,heppa4050,2,0.25
Eelis,heppa4051,2,0.25
Eelis,heppa4216,1,0.25
Eelis,heppa4217,1,0.25
Eelis,heppa4218,1,0.25
Eelis,heppa4219,1,0.25
Eelis,heppa4220,1,0.25
Eelis,heppa4221,1,0.25
Eelis,heppa4222,1,0.25
Eelis,heppa4223,1,0.25
Eelis,heppa4224,1,0.25
Eelis,heppa4225,1,0.25
Eelis,heppa4226,1,0.25
Eelis,heppa4227,1,0.25
Eelis,heppa4228,1,0.25
Eelis,istuu4055,2,0.25
Eelis,istuu4056,2,0.25
Eelis,istuu4057,2,0.25
Eelis,istuu4058,2,0.25
Eelis,istuu4059,2,0.25
Eelis,itkee4060,1,0.25
Eelis,kakka4229,2,0.25
Eelis,kakka4230,2,0.25
Eelis,kakka4231,2,0.25
Eelis,kakka4232,2,0.25
Eelis,kiikkaa1243,4,0.25
Eelis,kiikkaa4233,2,0.25
Eelis,kiikkaa4234,2,0.25
Eelis,kiikkaa4235,2,0.25
Eelis,kiikkaa4236,2,0.25
Eelis,kiikkaa4237,2,0.25
Eelis,kiikkaa4238,2,0.25
Eelis,kiikkaa4239,2,0.25
Eelis,kiikkaa4240,2,0.25
Eelis,kiikkaa4241,2,0.25
Eelis,kiikkaa4242,2,0.25
Eelis,kiinni1244,4,0.25
Eelis,kiinni1245,4,0.25
Eelis,kiinni1246,4,0.25
