gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
encore1326,bobo1001,Adeline_15,bobo1001_encore1326,6.14505191510159,Adeline,15,0.21714763420430236,iter
vachou1030,bobo1001,Adeline_15,bobo1001_vachou1030,5.701562118716424,Adeline,15,0.20147603998357325,iter
coucou1019,bobo1001,Adeline_15,bobo1001_coucou1019,6.6332495807108,Adeline,15,0.23439906992457332,iter
maman1023,bobo1001,Adeline_15,bobo1001_maman1023,5.291502622129181,Adeline,15,0.18698577191145152,iter
oiseau1025,bobo1001,Adeline_15,bobo1001_oiseau1025,6.393838796963817,Adeline,15,0.2259390136041548,iter
coucou1011,bobo1001,Adeline_15,bobo1001_coucou1011,6.6332495807108,Adeline,15,0.23439906992457332,iter
encore1334,bobo1001,Adeline_15,bobo1001_encore1334,6.14505191510159,Adeline,15,0.21714763420430236,iter
au revoir1475,bobo1001,Adeline_15,au revoir1475_bobo1001,8.092482116963241,Adeline,15,0.2859639545470205,iter
bobo1000,bobo1001,Adeline_15,bobo1000_bobo1001,0,Adeline,15,0,iter
encore1328,bobo1001,Adeline_15,bobo1001_encore1328,6.14505191510159,Adeline,15,0.21714763420430236,iter
chapeau1008,bobo1001,Adeline_15,bobo1001_chapeau1008,4.201562118716424,Adeline,15,0.14847055592802175,iter
bobo1001,parti1029,Adeline_15,bobo1001_parti1029,7.14505191510159,Adeline,15,0.25248462357467,iter
coucou1016,encore1339,Adeline_16,coucou1016_encore1339,3.3166247903554,Adeline,16,0.11719953496228666,iter
coucou1020,encore1339,Adeline_16,coucou1020_encore1339,3.3166247903554,Adeline,16,0.11719953496228666,iter
maman1023,encore1339,Adeline_16,encore1339_maman1023,7.11788726606417,Adeline,16,0.25152470666038496,iter
chapeau1004,encore1339,Adeline_16,chapeau1004_encore1339,5.854860063735631,Adeline,16,0.20689312783721617,iter
encore1332,encore1339,Adeline_16,encore1332_encore1339,0,Adeline,16,0,iter
bisou996,encore1339,Adeline_16,bisou996_encore1339,6.029989243462614,Adeline,16,0.21308166579966978,iter
encore1328,encore1339,Adeline_16,encore1328_encore1339,0,Adeline,16,0,iter
encore1334,encore1339,Adeline_16,encore1334_encore1339,0,Adeline,16,0,iter
au revoir1471,encore1339,Adeline_16,au revoir1471_encore1339,6.118156958466736,Adeline,16,0.21619724740758003,iter
voilà1032,encore1339,Adeline_16,encore1339_voilà1032,9.956637395784302,Adeline,16,0.3518375898194351,iter
chapeau1005,encore1339,Adeline_16,chapeau1005_encore1339,5.854860063735631,Adeline,16,0.20689312783721617,iter
bisou998,encore1339,Adeline_16,bisou998_encore1339,6.029989243462614,Adeline,16,0.21308166579966978,iter
bisou995,encore1339,Adeline_16,bisou995_encore1339,6.029989243462614,Adeline,16,0.21308166579966978,iter
coucou1015,encore1339,Adeline_16,coucou1015_encore1339,3.3166247903554,Adeline,16,0.11719953496228666,iter
coucou1019,encore1339,Adeline_16,coucou1019_encore1339,3.3166247903554,Adeline,16,0.11719953496228666,iter
vachou1030,encore1339,Adeline_16,encore1339_vachou1030,4.495358041299246,Adeline,16,0.15885241932138827,iter
encore1333,encore1339,Adeline_16,encore1333_encore1339,0,Adeline,16,0,iter
bobo999,encore1339,Adeline_16,bobo999_encore1339,6.14505191510159,Adeline,16,0.21714763420430236,iter
encore1327,encore1339,Adeline_16,encore1327_encore1339,0,Adeline,16,0,iter
encore1339,coucou1016,Adeline_16,coucou1016_encore1339,3.3166247903554,Adeline,16,0.11719953496228666,iter
encore1337,coucou1016,Adeline_17,coucou1016_encore1337,3.3166247903554,Adeline,17,0.11719953496228666,iter
voilà1031,coucou1016,Adeline_17,coucou1016_voilà1031,10.618156958466736,Adeline,17,0.37521369957423456,iter
maman1023,coucou1016,Adeline_17,coucou1016_maman1023,8.94427190999916,Adeline,17,0.3160636414093184,iter
encore1330,coucou1016,Adeline_17,coucou1016_encore1330,3.3166247903554,Adeline,17,0.11719953496228666,iter
au revoir1474,coucou1016,Adeline_17,au revoir1474_coucou1016,9.434781748822136,Adeline,17,0.3333967823698667,iter
coucou1019,coucou1016,Adeline_17,coucou1016_coucou1019,0,Adeline,17,0,iter
voiture1033,coucou1016,Adeline_17,coucou1016_voiture1033,8.946584083212926,Adeline,17,0.31614534664959576,iter
chapeau1005,coucou1016,Adeline_17,chapeau1005_coucou1016,4.965053297900374,Adeline,17,0.17545003561121444,iter
papa1028,coucou1016,Adeline_17,coucou1016_papa1028,6.324555320336759,Adeline,17,0.22349074412704234,iter
bisou996,coucou1016,Adeline_17,bisou996_coucou1016,6.518186909071824,Adeline,17,0.23033310151994074,iter
coucou1014,coucou1016,Adeline_17,coucou1014_coucou1016,0,Adeline,17,0,iter
bisou997,coucou1016,Adeline_17,bisou997_coucou1016,6.518186909071824,Adeline,17,0.23033310151994074,iter
coucou1017,coucou1016,Adeline_17,coucou1016_coucou1017,0,Adeline,17,0,iter
bobo999,coucou1016,Adeline_17,bobo999_coucou1016,6.6332495807108,Adeline,17,0.23439906992457332,iter
au revoir1470,coucou1016,Adeline_17,au revoir1470_coucou1016,9.434781748822136,Adeline,17,0.3333967823698667,iter
vachou1030,coucou1016,Adeline_17,coucou1016_vachou1030,5.1568776039816795,Adeline,17,0.1822285290761877,iter
au revoir1475,coucou1016,Adeline_17,au revoir1475_coucou1016,9.434781748822136,Adeline,17,0.3333967823698667,iter
maman1024,coucou1016,Adeline_17,coucou1016_maman1024,8.94427190999916,Adeline,17,0.3160636414093184,iter
chapeau1009,coucou1016,Adeline_17,chapeau1009_coucou1016,4.965053297900374,Adeline,17,0.17545003561121444,iter
coucou1016,encore1337,Adeline_17,coucou1016_encore1337,3.3166247903554,Adeline,17,0.11719953496228666,iter
bobo1000,au revoir1475,Adeline_18,au revoir1475_bobo1000,8.092482116963241,Adeline,18,0.2859639545470205,iter
voiture1034,au revoir1475,Adeline_18,au revoir1475_voiture1034,10.913274791568606,Adeline,18,0.3856422753055612,iter
encore1328,au revoir1475,Adeline_18,au revoir1475_encore1328,6.118156958466736,Adeline,18,0.21619724740758003,iter
encore1338,au revoir1475,Adeline_18,au revoir1475_encore1338,6.118156958466736,Adeline,18,0.21619724740758003,iter
encore1337,au revoir1475,Adeline_18,au revoir1475_encore1337,6.118156958466736,Adeline,18,0.21619724740758003,iter
